episode_index	image_id	case	partition	block	S_orig	y	integrity_passed	holdout_score	norm_pseudo	norm_clip	support_count	pseudo_loss	clip_loss	feature_0	feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20
50	313020	clean_s0	train	-1	0.026615138743252685	1	True		0.22493493548940074	0.13834598379963042	8	0.08529899269342422	1.7728136299410835e-05	0.33670440020498305	-0.49170717480412024	0.07766367809008172	-0.07961387105049993	-0.7477404735313042	0.18328222221094473	-0.15005419679476165	-0.13137631084260884	-0.2685540846816363	-0.7020181156239915	0.6032456883054951	-0.17006228078617788	-0.14121956179841336	-0.09205485554599127	0.11749716096540241	-0.0002919206496835974	-1.4919440941952613	-1.9779976024395842	0.38628457059324695	0.08529899269342422	1.7728136299410835e-05
51	313020	contrast_s2	train	-1	-0.729176561334045	-1	True		0.4983142771188891	0.09249556734252677	5	0.0964970588684082	2.5797928628890077e-06	0.05529453753696881	0.550355300556366	-0.7918816452137732	0.22892318605615172	0.08220210099943084	-0.06838751095345334	-0.010713818088805145	-0.05495788535169866	0.016136592910152833	-0.7003993539730371	0.6139669514660352	-0.2598348670955101	-0.20096280749358728	-0.10481505196246726	-0.033116614061989194	-0.1106427783916008	-0.6965243224498225	-2.380594556222508	-0.9331636427566466	0.0964970588684082	2.5797928628890077e-06
52	260056	clean_s0	train	-1	0.1329740358022662	1	True		0.300193952014356	0.06541063481433634	8	0.23621675372123718	-4.278184860595502e-06	-0.20677938174645158	0.29780934587013896	0.5640823713125781	-0.7291099149103473	0.02484163995605888	0.07786222817039974	0.10698733286156074	0.02521444228813223	-0.04213967597874384	-0.2369493204028049	-0.538696211289411	-0.4045132248905573	-0.4750741602985805	-0.5086110426245701	-0.047125503762749474	-0.040660134057923174	-1.2033265065035208	-2.7270704218835626	-0.12825680412316978	0.23621675372123718	-4.278184860595502e-06
53	260056	color_cast_s2	train	-1	-0.05892767813096568	-1	True		0.3801733114006647	0.013170545363973935	7	0.45224618911743164	5.569968834606698e-06	0.2371896950690996	0.6233247996241823	-0.5765299422454855	0.10219069975717249	0.41533154824090635	-0.19212779840262398	-0.014127045142677526	-0.05257917849401713	0.30354110024881464	0.4633291624952246	-0.46385845165598005	-0.11548184340421605	-0.12306943406030271	0.005091530083993304	-0.6663165026553778	-0.07442094578293189	-0.9671280475998187	-4.329772354443154	0.5776617267873108	0.45224618911743164	5.569968834606698e-06
54	115237	clean_s0	train	-1	0.03464101846903642	1	True		0.02316260498168034	0.06609939411324854	2	0.01625831238925457	-2.227718141512014e-05	-0.19456123458922805	0.1447507128923042	-0.5241983429282323	0.6117604874995223	0.4927370453832425	-0.18785625094322356	0.11765003105047195	0.015396867017460595	-0.1789971516738239	0.15747844387925053	0.29129249291462955	-0.6388291121704418	-0.5953217148812865	0.29233584097457105	0.05086401116711952	-0.0880413120720127	-3.7652161549392535	-2.7165956983654693	-0.8295100131750123	0.01625831238925457	-2.227718141512014e-05
55	115237	gamma_s2	train	-1	0.0427743957215258	1	True		0.021377469800581767	0.09965808164013247	2	0.014132986776530743	-2.435314740978356e-07	-0.1662658104409485	0.3141554783126013	-0.4551485656922077	0.47911250359589913	0.6188109673392087	-0.20247617158127007	0.10697297169686842	-0.03982684579878892	0.32531700613915665	0.5135048291372553	-0.6096071042140905	-0.15041152863726967	-0.44603802081928884	0.14392627607020825	-0.11047787684970545	-0.06608431176135118	-3.8454177245614383	-2.3060101353495392	-0.001712062999800138	0.014132986776530743	-2.435314740978356e-07
56	424367	clean_s0	train	-1	0.3720378653367601	1	True		0.397440493220244	0.06337341192106968	3	0.2543342709541321	-3.864669633912854e-05	0.2024797659519463	0.42091159562831143	-0.6784047126397219	0.03994835914718414	-0.42421259152430996	0.14907934630780817	-0.10124448896047177	0.32798647329136027	-0.003684192320764018	-0.22135484724082582	0.6205952116105692	0.35812387245063326	-0.1336058289704187	0.6426990400830532	-0.07770537727341176	-0.02542900488844479	-0.9227100586823668	-2.7587108758136383	-0.34860775217605483	0.2543342709541321	-3.864669633912854e-05
57	424367	contrast_s2	train	-1	0.45462461257225323	1	True		0.582130316593927	0.04710483623361537	1	0.14591488242149353	2.031881012953818e-05	-0.36830189976458466	-0.07465630397226983	0.49039099350158427	-0.48085215507778284	-0.5180594367767992	0.3267285984684477	0.09330214269661985	-0.05688214509591189	-0.020470640965700452	0.12781736679218506	0.3271203639069962	-0.8681586151371917	-0.33802613838337187	-0.05424160105821196	-0.04875964869484992	0.05436207488826158	-0.5410609446400447	-3.055379603090556	0.7256235625003264	0.14591488242149353	2.031881012953818e-05
58	554598	clean_s0	train	-1	-0.015410860392114718	-1	True		0.3349962927537669	0.3298689205702553	12	0.26910263299942017	8.10630081105046e-06	0.22590781377498423	0.053416554215510975	0.8412415883300218	-0.3077609082294406	0.22519767837220536	0.26091105816092874	-0.13389823007460516	-0.08361120859640528	0.05695498888731024	0.5731542844176905	-0.460326281429572	-0.09252520872548951	-0.535104393365287	0.4006416076080447	-0.022720582107324458	-0.020553867447992473	-1.0936358136219846	-1.10905991382069	-0.32649912779705675	0.26910263299942017	8.10630081105046e-06
59	554598	color_cast_s2	train	-1	0.2680302782057593	1	True		0.46170997312645357	0.30061258910778355	11	0.2749447822570801	-1.3744991633757309e-07	-0.1418094698225193	0.259692970846553	0.42045553960922066	-0.16904578931989425	-0.46210632487262704	0.7020219215069956	0.022909127767595096	-0.013727111262624339	0.07407437840598353	0.7992851928518058	0.17484091262502735	-0.08842733250148888	0.1281222196159289	0.5464759685526384	-0.04698877972882888	-0.002862917886277787	-0.7728183488199823	-1.20193292260413	0.6089202455332404	0.2749447822570801	-1.3744991633757309e-07
60	426996	clean_s0	train	-1	0.08831568362887472	1	True		0.4005402878709681	0.18223255166608812	16	0.14511750638484955	-2.453610795782879e-05	-0.013069067708896695	0.33521406645629365	-0.8424000315407796	0.37387129263480234	-0.1884936770051485	0.03980324257904398	0.0021860068038387385	-0.030401143091410145	-0.004855975690885568	-0.7742448564953283	0.6093905497564529	0.07261355794531713	-0.14730120958913773	0.0397177290185565	-0.020720912139072636	-0.013683939674068836	-0.9149409235954556	-1.702471651128779	-0.7159598448884879	0.14511750638484955	-2.453610795782879e-05
61	426996	gamma_s2	train	-1	0.09979585328462987	1	True		0.19184544820327662	0.09751398434719216	13	0.10037453472614288	3.748783683477086e-07	0.41680040902120213	0.39240933207759676	-0.7339771033202127	0.2650246048513798	0.14816086534998282	-0.1620896895108014	-0.12289250605644311	0.0021513346998957654	0.18547702910385017	-0.6167141318741455	0.6834266023618665	-0.2756576216407377	0.027470074685520592	-0.17053751763591546	-0.10795414154460742	-0.02666757235341037	-1.651065188375815	-2.327759482051094	-0.6944512617201648	0.10037453472614288	3.748783683477086e-07
62	316109	clean_s0	train	-1	0.02107163626780361	1	True		0.14185461798384477	0.19001898927153277	20	0.1819298416376114	3.519173333188519e-05	-0.5057505952200094	-0.0029166726053633466	-0.001898018538570939	-0.25877829792725787	-0.7344541306963679	0.33965451754421017	0.14879881027845615	0.017574730822610456	-0.043968445556249416	0.5706900891885405	-0.8005899062829868	0.07045838691447535	-0.14733273563283208	-0.008734572638109991	0.011588143090030277	-0.06747964692799452	-1.9529525628476418	-1.6606312682760276	0.109639748896519	0.1819298416376114	3.519173333188519e-05
63	316109	contrast_s2	train	-1	0.1904974515663751	1	True		1.8980099660282943	0.07764797747141258	7	0.33826160430908203	3.3453429750807118e-06	-0.31894823259889504	-0.4373122643943006	0.6568351489654554	-0.32159530789037166	-0.34568518469488624	0.17572940732276918	0.12324815600936845	-0.08127037518359886	0.07491988189130998	-0.3422688364021067	-0.6581939147067053	0.6028180156767393	-0.23682834442271491	-0.11600453764316969	-0.08068271050074566	-0.06764501658397863	0.6408059509796906	-2.555569776443822	-0.44336936548311207	0.33826160430908203	3.3453429750807118e-06
64	388161	clean_s0	train	-1	-0.09520958544387079	-1	True		0.28595470461737965	0.053882063404866516	7	0.12827451527118683	-1.946882184711285e-05	-0.19957808055521492	-0.03617479248612268	-0.7859684907548261	-0.0590728035057632	-0.506438452839408	-0.2703449312976579	0.08216788924367904	-0.036139440429652274	-0.15675860747540152	0.1776319221027168	-0.33191581742195647	-0.40859587578014656	-0.7947496407208396	0.1672587055969865	0.014496946920998387	-0.08332053853645797	-1.251921856165213	-2.9209576318505697	0.6713486383652534	0.12827451527118683	-1.946882184711285e-05
65	388161	color_cast_s2	train	-1	0.021612596636862966	1	True		0.40591209580597043	0.05612365170789686	7	0.1061423122882843	1.0117749980054214e-06	0.07965494932719383	-0.38785672513399355	-0.7002890623838107	0.17299115471941198	-0.4484798155642506	-0.3366346393261789	-0.08241495074502772	-0.040525175341021034	0.3482026195367848	-0.03627484074867626	0.5024944506837616	-0.7223638207972963	-0.12807977026873685	-0.09237891570361101	-0.27276530961308243	-0.061560566346581636	-0.9016186556133957	-2.8801979562123403	-0.3215345892384472	0.1061423122882843	1.0117749980054214e-06
66	73536	clean_s0	train	-1	0.2693439397857278	1	True		0.4122710595994634	0.23996160503612302	11	0.13520397245883942	-6.005911473039305e-06	0.06608621358883254	-0.10457931400323033	-0.8314212253467225	0.2946891722379734	-0.40709943154259054	-0.16894819908408648	-0.04210473172027727	-0.10269648334102566	0.048518807484010766	0.7767385147645925	-0.6171639639489463	-0.10841277527646816	0.010408320749609156	0.029397390419017715	-0.02315589613485517	-0.01303002390190751	-0.8860742343099928	-1.4272763474501402	0.39626004417805677	0.13520397245883942	-6.005911473039305e-06
67	73536	gamma_s2	train	-1	-0.14276761811880054	-1	True		0.5653983545107478	0.13757034727258255	10	0.1356220543384552	-8.670293993873202e-08	0.011826188551913138	0.38743658155175653	-0.8810213581152682	0.2107021723363232	-0.12250291998734507	-0.1156894958227593	-0.0009347531594697654	0.027696552874864628	0.12648137358084222	-0.5393257177545655	0.23214272401123806	-0.19455150117861464	-0.7516378329707625	0.1802671534257995	-0.05557614728459007	-0.029074295600317393	-0.5702247440350748	-1.9836198761714832	-0.3825043363395742	0.1356220543384552	-8.670293993873202e-08
68	404750	clean_s0	train	-1	-0.018514919105499787	-1	True		0.2778355981188288	0.062110915542499034	16	0.23572194576263428	8.740973498788662e-06	0.0023962468330355167	0.658056153546816	0.4085798602243282	-0.5096509836999111	0.34030977982575505	0.15629817718329483	-0.005618852237840309	-0.0018142407564365431	0.08729442787189608	-0.03603724112755093	-0.42040427559100313	0.8291694796636192	-0.07968503826445071	0.32634704268553894	-0.1157752518975184	-0.023732100553088067	-1.2807257138915589	-2.778833531841754	-0.5932776805566979	0.23572194576263428	8.740973498788662e-06
69	404750	contrast_s2	train	-1	0.7889079837937188	1	True		2.435641215311109	0.17566397512249404	8	0.5791822075843811	-5.396700544224586e-07	-0.23720847628169703	-0.08356761199816105	-0.700293473452353	0.47896502831493326	-0.44962853330955044	0.1044024055564653	0.0558204835684337	-0.027359441837235536	0.035729241947705374	0.6263390560478773	-0.754608919251627	-0.10235144376370045	-0.13707261718658886	-0.06748112521098606	-0.042286618847170915	-0.037169964988421976	0.8902100546456099	-1.7391823411039087	0.47185105874776734	0.5791822075843811	-5.396700544224586e-07
70	78536	clean_s0	train	-1	0.11976851976549262	1	True		0.20739859877397726	0.07862408738842198	5	0.05446851998567581	2.8777565603377298e-05	0.320767954359213	-0.5073572527890645	0.6061590960365105	-0.25360499542072623	0.2869650684083369	-0.31866837625660277	-0.14718275532683048	0.048897301566965874	0.2847143143820443	-0.6235448800981266	0.6753397718568618	-0.20435615288126532	-0.03241958782910714	-0.08666388190413446	-0.1463674430603486	-0.04795008344206703	-1.5731127393571835	-2.543077171158664	0.9063882155571673	0.05446851998567581	2.8777565603377298e-05
71	78536	color_cast_s2	train	-1	0.059822878231597626	1	True		0.07625973749421996	0.03879063284759912	6	0.062312960624694824	5.360171826396254e-07	0.1375759463148127	-0.36043999945514865	0.8591533294379348	-0.14710035306942995	0.06367229368475223	0.20770532430068614	-0.1510416567325822	0.14616314039536957	0.32050441053751744	0.7374390715428698	-0.03150776775915085	-0.36520803066746327	0.23980221005563354	0.07279916115384191	-0.3512037760000801	-0.18149926543728687	-2.573610166792843	-3.249576482927611	-0.13814918660258796	0.062312960624694824	5.360171826396254e-07
72	230433	clean_s0	train	-1	-0.02711230867780797	-1	True		0.006946370346317149	0.07863003586951532	3	0.0033543428871780634	-7.098488822521176e-06	0.0012539374865243183	-0.7071638833903887	-0.36941847946938744	0.34162198657876186	-0.43985488177862553	-0.21287357548190675	-0.030322308225234847	0.0838758377278258	-0.08535813379896161	0.3411867452153647	0.09075833764028078	-0.6238495182875553	-0.6122072425244325	0.30318438938722386	-0.005971314687190489	-0.11011883659420103	-4.9695360080111906	-2.543001516785057	-0.2923433426644665	0.0033543428871780634	-7.098488822521176e-06
73	230433	gamma_s2	train	-1	-0.02903543123253902	-1	True		0.005257343023697996	0.10438830029588363	3	0.003944137133657932	-1.7453087366448017e-06	-0.10105286453134062	-0.048342173205350336	-0.6255076890556102	0.45482181941346944	-0.4653072153946991	0.17765289428259948	0.014107680608838742	0.37557717422600523	-0.03215526976048663	-0.2924798188216929	0.6665740782665591	-0.4147595501303846	-0.4494935353895161	0.2949072572312176	0.0010045897323953652	-0.08977399413578832	-5.24812950823725	-2.25963767593528	-0.36035958983401006	0.003944137133657932	-1.7453087366448017e-06
74	410344	clean_s0	train	-1	-0.00018575262205545797	-1	True		6.398390690661762e-05	0.12693990238478148	1	0.00014530557382386178	1.2405960660544224e-05	0.05907364606347685	-0.5973334640580272	-0.408528973427957	-0.10377797299648131	-0.5105108069419096	-0.43218068381797714	-0.09599389904300118	0.07362716799289999	-0.07578195682712664	-0.7480774091064106	0.5003128791299868	0.2837488611035395	-0.24660481131167122	0.20384498276950636	-0.003111955859497768	-0.03787476146204403	-9.656878945179777	-2.0640415140833	0.243842439644374	0.00014530557382386178	1.2405960660544224e-05
75	410344	contrast_s2	train	-1	-0.03788872519375334	-1	True		4.575549417619731	0.16610747076193078	2	0.2512419521808624	9.530391253065318e-06	-0.01409234790789513	0.5799446162584291	-0.7953228563588947	0.16587491759889017	-0.05594237235185155	0.004644783930550122	-0.0025978109285503897	0.015963771603991324	-0.03825719799005381	0.719710249771724	-0.6853722759637335	-0.06682140045202281	-0.07333042071912023	0.029464908857956364	0.005843096715401827	0.008579843196575856	1.5207267828003237	-1.795120285873257	0.9563003834924789	0.2512419521808624	9.530391253065318e-06
76	83996	clean_s0	train	-1	0.5588231494720264	1	True		0.07340054444589196	0.06990451886584242	6	0.06433402001857758	5.85299676458817e-06	0.08171067541551874	0.13030946195747048	-0.8631456188284216	0.37432721795995	-0.2963137934832375	-0.04486434293076152	-0.018186301051871842	-0.032498756759709806	0.02744133828726741	-0.3927260177931673	0.14990259348687768	-0.6269415641824672	-0.6049329619485094	-0.19103593230285312	-0.08097881925178557	-0.14314520735614172	-2.611823925856589	-2.660624984237626	-0.21905729535479768	0.06433402001857758	5.85299676458817e-06
77	83996	color_cast_s2	train	-1	0.22803839271227466	1	True		0.11551038676828738	0.04563620910576681	5	0.08419207483530045	-3.890008883900009e-07	0.3163218362765852	0.6060343923747401	-0.6446976064977822	-0.20682778774109722	-0.19059542271775506	-0.03959896635894391	-0.18876545769338948	0.02688832859396988	0.34220111186356333	-0.29741876865005984	0.6685867340486285	-0.4104680201378299	-0.24844784493091723	0.1508681900180729	-0.2472764448493893	-0.1825241791133921	-2.1583948243252165	-3.087053818201215	-0.3349921144616488	0.08419207483530045	-3.890008883900009e-07
78	307683	clean_s0	train	-1	0.02700737286081084	1	True		0.2067272272589614	0.10176355722309034	8	0.2444944828748703	2.2198373699211515e-06	0.1723783621094162	0.8851391914824549	-0.16201809057776176	-0.14576404418700592	0.21370614046788444	0.2623187212554113	-0.13537562291656496	0.0806802853339634	-0.08535427986873714	-0.4101025695286404	0.05563792116513036	0.20019334217558754	-0.7641695213405482	0.4399485710205567	0.03170253493632341	-0.05331719817443603	-1.5763550974086715	-2.2851032230035635	-0.47240079838355803	0.2444944828748703	2.2198373699211515e-06
