config,group,detector,case,AP,AP50,AP75,AP_delta_no_adapt,AP50_delta_no_adapt,AP75_delta_no_adapt,AP_delta_full_hybrid,AP50_delta_full_hybrid,AP75_delta_full_hybrid
no_adapt,aggregate,target,clean_s0,39.31558777940498,58.770939829219515,41.72499973438719,0.0,0.0,0.0,-0.06094732073553821,-0.04005631834886891,-0.2474250223821861
no_adapt,aggregate,ssd,gamma_s1,24.17844063048107,40.36430895874107,25.065528286024392,0.0,0.0,0.0,-0.001116290904956685,-0.08259445902322748,-0.05800605766392297
no_adapt,aggregate,ssd,gamma_s2,23.25772945613843,39.14208673570995,23.839267413856497,0.0,0.0,0.0,-0.11826070945741562,-0.21815432853020678,0.0604560181625996
no_adapt,aggregate,ssd,contrast_s1,24.673338631769106,41.40370083478237,25.243633579849728,0.0,0.0,0.0,-0.048531971494666926,-0.058871164664608955,0.003785389826005403
no_adapt,aggregate,ssd,contrast_s2,22.892204322122936,38.827303963852756,22.6434970584459,0.0,0.0,0.0,-0.024017494708200582,-0.1116156818684988,0.2458063633044627
no_adapt,aggregate,ssd,color_cast_s1,24.238628144488754,40.69254273513056,24.561929137098552,0.0,0.0,0.0,-0.04812293409656443,-0.033315411632106606,-0.05393399885800787
no_adapt,aggregate,ssd,color_cast_s2,23.66790709277057,39.686193768235576,24.03849507801076,0.0,0.0,0.0,0.04708502784042112,0.0314806681391,0.08660089602199883
no_adapt,aggregate,ssd,clean_s0,24.835929299621945,41.58052032476828,25.588730275751203,0.0,0.0,0.0,0.0041213336793327615,0.05138722315151112,0.006933787152552107
no_adapt,block_1,source,gamma_s1,40.98375269103997,60.61821855066768,46.1439261816473,0.0,0.0,0.0,0.31641473880680837,0.08638429857634744,0.3515054707140919
no_adapt,block_1,source,gamma_s2,39.68731313343296,59.54391120485696,43.65894853803165,0.0,0.0,0.0,0.17615127975843525,0.21518608112586213,0.587860960547143
no_adapt,block_1,source,contrast_s1,39.62406250020558,59.29553138746755,42.658384002481434,0.0,0.0,0.0,0.04416331064994172,-0.2277701080505512,-0.3903155316601459
no_adapt,block_1,source,contrast_s2,35.34920961290893,52.907336402890046,39.05197573878446,0.0,0.0,0.0,0.007325543089797826,-0.1626950307119901,0.6316014616160492
no_adapt,block_1,source,color_cast_s1,40.52881908344665,59.54574516543496,45.49432015054775,0.0,0.0,0.0,-0.2831364517674184,-0.20926593633171509,0.06035598146112431
no_adapt,block_1,source,color_cast_s2,39.32028627496528,58.34491443145842,43.880968546512946,0.0,0.0,0.0,0.06500249611114395,0.221659452220746,0.617877383508586
no_adapt,block_1,source,clean_s0,41.270946441428066,61.68156834517152,44.467276467980795,0.0,0.0,0.0,0.1937218515975614,0.24225031411464482,-0.12199198184332238
no_adapt,block_1,target,gamma_s1,42.65484259706997,59.56379932185762,46.16980025819385,0.0,0.0,0.0,0.3541950330352539,0.4418025258518199,0.5070026795519877
no_adapt,block_1,target,gamma_s2,40.883697368912664,57.9695906627674,43.997020609276554,0.0,0.0,0.0,0.11704927705566415,-0.0015891059910955185,0.3866807179222276
no_adapt,block_1,target,contrast_s1,41.42677135187027,58.00046750573308,43.78070901872806,0.0,0.0,0.0,-0.4729139165075502,-0.43491366663821474,-0.5574272615531783
no_adapt,block_1,target,contrast_s2,36.99934149950788,51.99013816741086,39.148319716438216,0.0,0.0,0.0,-0.4807111542573683,-0.5845260217668846,-0.23439683336194395
no_adapt,block_1,target,color_cast_s1,42.51084418595082,59.30378308269192,44.72865443048014,0.0,0.0,0.0,-0.08545880837124709,-0.10352327669270744,0.19924311815293638
no_adapt,block_1,target,color_cast_s2,40.61898322023672,57.315519805140156,42.241692035153555,0.0,0.0,0.0,0.006616913699236671,-0.11365567373796681,0.1355398410490538
no_adapt,block_1,target,clean_s0,43.32958702135748,60.71405139484083,46.235260171369355,0.0,0.0,0.0,-0.06763660872516342,0.04228651369464487,-0.4768603719864095
no_adapt,block_1,ssd,gamma_s1,29.04826955208401,45.74015034574336,30.836771814526465,0.0,0.0,0.0,-0.024273068110214346,0.02017134525577613,-0.22325538948299029
no_adapt,block_1,ssd,gamma_s2,28.294966309444092,44.39428871762954,29.04647872027246,0.0,0.0,0.0,0.0562777462669084,-0.11261895979518544,-0.24371814086474042
no_adapt,block_1,ssd,contrast_s1,29.22917682530705,46.15621415693643,30.29332042866156,0.0,0.0,0.0,0.03584772162902872,-0.33580026349701586,0.01809445860180836
no_adapt,block_1,ssd,contrast_s2,27.59435531592188,43.50901367793845,27.644122463865678,0.0,0.0,0.0,-0.12188478107380551,-0.3794372271971991,-0.029281264669983598
no_adapt,block_1,ssd,color_cast_s1,28.67375138267746,45.84971449795165,29.905844635811096,0.0,0.0,0.0,0.013460935631653959,0.1572724644717527,-0.12256328615498635
no_adapt,block_1,ssd,color_cast_s2,27.744439202050774,43.74296451930726,28.82367383892405,0.0,0.0,0.0,0.06803166770539826,0.0090180495658565,0.1170312785395089
no_adapt,block_1,ssd,clean_s0,29.532766419260977,46.41470324833915,30.877613937101405,0.0,0.0,0.0,0.0022872659529216133,0.056591876891814996,-0.03348681076058013
no_adapt,block_2,source,gamma_s1,42.50553509832757,64.30590694883522,46.43357866494156,0.0,0.0,0.0,-0.2006537113860951,0.04523411049073278,-0.2038623080165669
no_adapt,block_2,source,gamma_s2,40.680480349237456,61.4874012936635,44.820376431539714,0.0,0.0,0.0,-0.1195229426697475,0.033886409498262715,-0.31188515868268984
no_adapt,block_2,source,contrast_s1,41.385685663932854,61.95856510848555,45.677700205908614,0.0,0.0,0.0,-0.18828100860244779,-0.053310912914084074,-0.16086481836872224
no_adapt,block_2,source,contrast_s2,35.96133952014057,56.7667223239138,36.71234152681508,0.0,0.0,0.0,-0.1314764848851735,-0.07458430428103346,-1.3110364470425684
no_adapt,block_2,source,color_cast_s1,42.27999828704391,64.59308971550247,47.54715494095079,0.0,0.0,0.0,-0.2341694620711654,0.34013231804961297,-0.0032621125474752155
no_adapt,block_2,source,color_cast_s2,41.59484882936111,63.058742608437754,45.195325249288715,0.0,0.0,0.0,0.4046131350875448,0.5350547850884735,0.44720482805249984
no_adapt,block_2,source,clean_s0,43.872274751725335,65.52992331811241,48.189975879465294,0.0,0.0,0.0,0.33789851342210797,0.1895569911871009,0.3622087342521396
no_adapt,block_2,target,gamma_s1,44.50883329916612,63.43732582503072,48.616589130070416,0.0,0.0,0.0,-0.247139977000993,-0.042647684336172276,-0.34069568606182044
no_adapt,block_2,target,gamma_s2,42.87518336863443,61.57489650555724,46.61343637085021,0.0,0.0,0.0,0.11635001317986116,0.21213498343232162,0.254961925484154
no_adapt,block_2,target,contrast_s1,44.73692383353705,63.047222371230035,48.65817132561364,0.0,0.0,0.0,0.16812409657345762,0.004336934175364071,0.07112294052530888
no_adapt,block_2,target,contrast_s2,38.847485661793904,56.0103679124056,41.81148648236288,0.0,0.0,0.0,-0.8950313290740586,-1.1988320820896403,-0.8113166113077774
no_adapt,block_2,target,color_cast_s1,43.77163859362941,62.129287544559844,47.19745683978282,0.0,0.0,0.0,-0.03532645571530657,0.020527389311120192,0.27479486281120624
no_adapt,block_2,target,color_cast_s2,42.37720331324278,62.1098918387181,45.722912579916766,0.0,0.0,0.0,-0.07928842248788315,-0.11289717368289098,0.06437679148857955
no_adapt,block_2,target,clean_s0,45.60547119638635,63.88395003079425,49.13102693912477,0.0,0.0,0.0,0.18503401623164994,0.29570008884238774,0.176408090189889
no_adapt,block_2,ssd,gamma_s1,29.033130231140813,47.68622589364696,30.805208179225225,0.0,0.0,0.0,-0.1984228394490528,-0.15748984011244027,-0.6045339516760007
no_adapt,block_2,ssd,gamma_s2,27.82969246934433,46.5715632916848,29.49978667190747,0.0,0.0,0.0,0.04641388225772314,0.19799076296460605,0.13400855369030684
no_adapt,block_2,ssd,contrast_s1,29.46023879469937,48.290592806622996,30.883318589612113,0.0,0.0,0.0,0.037227859645494465,0.17374083704215781,0.035565286519917416
no_adapt,block_2,ssd,contrast_s2,27.646631573200796,46.21443678632341,28.505675056239077,0.0,0.0,0.0,-0.008454620594011697,0.16976456681451202,0.30166828220481445
no_adapt,block_2,ssd,color_cast_s1,29.406695811575624,47.81068315922398,30.394029141933853,0.0,0.0,0.0,-0.17775486790728712,-0.052619004072229636,-0.02999172371110359
no_adapt,block_2,ssd,color_cast_s2,29.162562969883183,47.772394337788924,30.641732561174194,0.0,0.0,0.0,-0.031242961943050984,-0.1356710347455825,-0.009126109758672563
no_adapt,block_2,ssd,clean_s0,29.9510521371218,48.71580737439599,31.920318640767633,0.0,0.0,0.0,0.016205566225080403,-0.011613671279048221,0.142178076310151
no_adapt,block_3,source,gamma_s1,39.26748786160879,60.42284812065126,42.822008952466604,0.0,0.0,0.0,-0.3566881413309131,-0.8014589426330376,-0.42566916257728016
no_adapt,block_3,source,gamma_s2,37.659664285024036,58.411220217096314,41.52349909960055,0.0,0.0,0.0,0.3907686195450566,0.5154878306179778,1.9071244687938305
no_adapt,block_3,source,contrast_s1,39.59805303885287,60.24251080603955,43.73938310483677,0.0,0.0,0.0,0.2985141834656535,0.012174211437832039,0.5952068948649025
no_adapt,block_3,source,contrast_s2,32.63798212519664,52.60953046459208,34.025904546716106,0.0,0.0,0.0,-0.4673380521718673,-0.36289710050287916,-1.0791830111831269
no_adapt,block_3,source,color_cast_s1,40.47335584729419,62.52956972236955,44.2674211324688,0.0,0.0,0.0,0.11698119815079511,-0.05417329037360474,1.1292271176739643
no_adapt,block_3,source,color_cast_s2,39.410697650867434,61.63568590233663,41.110064553998306,0.0,0.0,0.0,-0.08079183218997477,0.3938790050653229,-0.5726222921428104
no_adapt,block_3,source,clean_s0,41.690890880503105,63.46115952343454,45.02034482973673,0.0,0.0,0.0,-0.050046663880282116,0.04885235803353538,0.21385965068685953
no_adapt,block_3,target,gamma_s1,41.30564860192176,60.14983482124472,44.197064797947725,0.0,0.0,0.0,0.29204342552701656,0.2020380762873364,0.434107275648965
no_adapt,block_3,target,gamma_s2,40.10624982496713,58.604034710943424,42.48872380049704,0.0,0.0,0.0,0.11011885258120357,0.12493226696980164,0.3279749676249333
no_adapt,block_3,target,contrast_s1,40.68793569515682,58.65684527801025,43.66381410673521,0.0,0.0,0.0,-0.025791409724401637,0.4439205015096648,-0.1496871076700046
no_adapt,block_3,target,contrast_s2,35.65929358997255,51.727864492082496,36.92580622570615,0.0,0.0,0.0,-0.04789962312105045,-0.057470603087794725,-0.5641049367939577
no_adapt,block_3,target,color_cast_s1,42.31336255390221,61.12665014459486,45.150210216264114,0.0,0.0,0.0,0.19076664419263034,-0.7376849866185697,0.08138243560500413
no_adapt,block_3,target,color_cast_s2,41.15140433858926,59.83549760489948,43.28567588023456,0.0,0.0,0.0,-0.214165706137176,-0.04878047953352782,-0.22375920537574534
no_adapt,block_3,target,clean_s0,42.91070677767302,62.03953454948834,44.802447727499334,0.0,0.0,0.0,0.09898385253052644,-0.1170702948108171,-0.815883976689219
no_adapt,block_3,ssd,gamma_s1,28.18750259920367,44.98667254420631,29.89866086203487,0.0,0.0,0.0,0.037670312636572945,0.12157592398832073,-0.07553699890026633
no_adapt,block_3,ssd,gamma_s2,27.208263915243723,43.38780246997846,28.891559695139758,0.0,0.0,0.0,-0.3511157304372292,-0.8108530559017446,-0.05705053499128199
no_adapt,block_3,ssd,contrast_s1,28.222462861172946,45.53739158016294,29.81079068283589,0.0,0.0,0.0,-0.16389151092576215,-0.21434928484386773,-0.06474030358111782
no_adapt,block_3,ssd,contrast_s2,26.86373205445369,43.61496575160581,28.856690506439385,0.0,0.0,0.0,0.07843808791173634,-0.07064675216852945,0.7742890321951135
no_adapt,block_3,ssd,color_cast_s1,28.23687698041124,44.55053453307676,29.76718245269179,0.0,0.0,0.0,-0.08696102282030327,-0.11635025601994808,-0.10873992924621545
no_adapt,block_3,ssd,color_cast_s2,27.086772835115518,42.91065890133018,27.668524951443768,0.0,0.0,0.0,-0.017340203404470067,-0.04135387028181836,-0.11267938172371816
no_adapt,block_3,ssd,clean_s0,28.77399443445864,45.792385404251604,30.585076507343782,0.0,0.0,0.0,-0.08128136471882708,-0.08900364422102514,-0.048168301836415406
no_adapt,block_4,source,gamma_s1,37.44663399168096,58.28659217805833,40.35523281516229,0.0,0.0,0.0,-0.4879031893886776,0.04283712497562542,-0.8699035109441311
no_adapt,block_4,source,gamma_s2,35.11041539182032,54.991734886591104,37.21684663411058,0.0,0.0,0.0,-0.32713765423617036,-0.011587508865618101,-1.715210318186905
no_adapt,block_4,source,contrast_s1,35.994901452624774,55.9557794863734,39.10602872290986,0.0,0.0,0.0,0.312356845992956,0.09917341054218598,0.11218311802047021
no_adapt,block_4,source,contrast_s2,30.40310506975143,47.09912380622175,32.929373319529766,0.0,0.0,0.0,-0.039339723214754097,-0.21429670496283526,-0.3149621595135377
no_adapt,block_4,source,color_cast_s1,37.03747290353149,58.18482006621429,40.27466744583695,0.0,0.0,0.0,0.14591702261367856,0.049567115598814215,0.14222456423889085
no_adapt,block_4,source,color_cast_s2,36.28533626793968,56.471113284507,39.88512596342013,0.0,0.0,0.0,0.2734810057382575,0.2686569059371702,0.27699454340707197
no_adapt,block_4,source,clean_s0,38.66982602409889,59.769213169510614,41.17270682280822,0.0,0.0,0.0,-0.08838341533973781,-0.13423868187750765,-0.19565500633369481
no_adapt,block_4,target,gamma_s1,37.83427551189606,55.7060921463029,39.43077101803294,0.0,0.0,0.0,-0.22071299983402182,-0.23269603615905243,-0.057000452005179225
no_adapt,block_4,target,gamma_s2,36.07021727251541,53.72880780992217,37.65949951613901,0.0,0.0,0.0,0.20393253016599555,0.538589003250467,-0.22138179871050712
no_adapt,block_4,target,contrast_s1,37.05491132625198,54.798272942819246,38.653595912818346,0.0,0.0,0.0,-0.16000658160879033,-0.2083027387566161,-0.033690768039618124
no_adapt,block_4,target,contrast_s2,31.33638854421313,46.04191892675058,32.148186634558776,0.0,0.0,0.0,-0.4690885953781032,-0.2657782428289679,-0.6826804764882677
no_adapt,block_4,target,color_cast_s1,36.80201590028629,54.98746112815157,37.94196144559716,0.0,0.0,0.0,0.1301341808290224,0.1597941452545215,0.10219247480460769
no_adapt,block_4,target,color_cast_s2,35.37012176712365,52.681819024915555,37.94494014431966,0.0,0.0,0.0,-0.07368593379676325,0.12470064536610481,-0.3313019467569345
no_adapt,block_4,target,clean_s0,38.757861584877105,57.21907693793563,41.584268593256034,0.0,0.0,0.0,-0.13989045240972442,-0.14296491286147628,0.3897726437584903
no_adapt,block_4,ssd,gamma_s1,24.403971579992735,38.89292002974779,25.2101086840947,0.0,0.0,0.0,-0.09721145022537625,-0.33043617761174815,-0.549714753160685
no_adapt,block_4,ssd,gamma_s2,23.370035469440232,37.721606672265715,24.440147195031567,0.0,0.0,0.0,-0.2395673330833098,-0.2174446782590378,-0.0744249617571413
no_adapt,block_4,ssd,contrast_s1,25.37558173375175,41.00709309325175,26.25989094701738,0.0,0.0,0.0,0.016083726549964705,0.1420470441188315,-0.09240175017526386
no_adapt,block_4,ssd,contrast_s2,23.761229811561684,38.79799842034941,24.180575368481566,0.0,0.0,0.0,0.12158991809541053,0.3387754257689779,-0.011614899950279645
no_adapt,block_4,ssd,color_cast_s1,24.600248476939857,39.256643798831156,25.50490156452561,0.0,0.0,0.0,-0.10130041342239215,-0.2639624934672402,-0.070099341400226
no_adapt,block_4,ssd,color_cast_s2,24.326296478539714,38.93680597836165,25.448338943814814,0.0,0.0,0.0,0.11065555765382706,-0.002974677015660232,0.22955353200739825
no_adapt,block_4,ssd,clean_s0,25.431455237215566,40.801827459670605,26.329196638635544,0.0,0.0,0.0,0.19399016071162678,0.16721354708902902,0.25484543828795947
no_adapt,block_5,source,gamma_s1,42.82221856904202,65.55824698997633,46.250074916504424,0.0,0.0,0.0,-0.5522777333846485,-0.2116217344471094,-0.5128051887286045
no_adapt,block_5,source,gamma_s2,42.06574868942752,63.62439304078056,46.079102665050996,0.0,0.0,0.0,0.36270363590028554,0.016852897200447803,1.0503443180674643
no_adapt,block_5,source,contrast_s1,41.8612882615154,64.02687924247185,44.25958140578667,0.0,0.0,0.0,-0.31162829863030095,-0.8166207609605403,-0.3098770832337394
no_adapt,block_5,source,contrast_s2,37.48583353034077,58.44916389475071,40.038701885186825,0.0,0.0,0.0,0.4738341290016823,1.0009567837764966,-0.12573673153625786
no_adapt,block_5,source,color_cast_s1,41.01388464244376,63.03208157970478,44.51297567801643,0.0,0.0,0.0,-0.03789874987914499,-0.2508821459606403,0.04034619504493797
no_adapt,block_5,source,color_cast_s2,40.64386496988703,62.760786626717234,43.151273815291866,0.0,0.0,0.0,-0.12385324117259455,0.18295118371072228,-0.007332572143176064
no_adapt,block_5,source,clean_s0,42.71268884745653,65.04803048528788,45.611391481436755,0.0,0.0,0.0,-0.035965234795054535,0.13466708216680612,-0.035860811084797994
no_adapt,block_5,target,gamma_s1,44.579646397522566,65.11854846535225,46.755358859376614,0.0,0.0,0.0,-0.1919359376588048,0.04845405889583043,-0.26350032809139834
no_adapt,block_5,target,gamma_s2,43.04869631268898,61.6961747872303,45.14619785695277,0.0,0.0,0.0,-0.047801241894795954,-0.624931841630294,0.16758276318714627
no_adapt,block_5,target,contrast_s1,42.90056480045211,63.72262988200939,43.201095363587974,0.0,0.0,0.0,-0.09874457278962745,0.10967775219842268,-0.6081086794277657
no_adapt,block_5,target,contrast_s2,38.58574581131931,57.17043705937795,40.45359780045103,0.0,0.0,0.0,0.024573851567949445,0.28044006450634873,-0.0833992541024231
no_adapt,block_5,target,color_cast_s1,44.569643485946436,64.46242803862825,48.655949675165665,0.0,0.0,0.0,0.018807010790428125,-0.05891297029213538,0.16116181252753825
no_adapt,block_5,target,color_cast_s2,43.33284374250184,62.28776834799636,46.8681629535558,0.0,0.0,0.0,-0.18905423155926027,-0.11617956710056054,-0.04662993038934138
no_adapt,block_5,target,clean_s0,45.48288840255728,65.80719375588038,49.04942889387029,0.0,0.0,0.0,-0.2701307896020244,-0.23464213423951552,-0.5705875222584478
no_adapt,block_5,ssd,gamma_s1,29.72149000675315,48.13378082086719,30.023627495978584,0.0,0.0,0.0,0.07437406843213701,-0.586942385987399,0.9409657426841023
no_adapt,block_5,ssd,gamma_s2,28.615689123738424,46.64975981843532,28.835219911959587,0.0,0.0,0.0,0.24433610709136966,0.08844269885586731,0.7352804838156202
no_adapt,block_5,ssd,contrast_s1,30.540398134322693,49.63471212411216,31.78773405822546,0.0,0.0,0.0,-0.0018256852862386097,0.1993764636239237,0.10935749285957419
no_adapt,block_5,ssd,contrast_s2,28.14706921035389,45.64108105443435,27.169266078826933,0.0,0.0,0.0,-0.3824537458666566,-0.46867681252988347,-0.17411134968198239
no_adapt,block_5,ssd,color_cast_s1,29.190651698611035,48.40457747266123,28.332714921357972,0.0,0.0,0.0,-0.05262510756315342,0.004067939574053936,-0.0094884135637463
no_adapt,block_5,ssd,color_cast_s2,28.63419614647053,47.19660015995329,28.737544705200285,0.0,0.0,0.0,-0.02842318748738082,0.04844818938240514,-0.07599571594278376
no_adapt,block_5,ssd,clean_s0,30.485486789092132,49.754371182372154,31.445075627517603,0.0,0.0,0.0,0.07780028778214265,0.3922596190899241,-0.13440503065864084
full_hybrid,aggregate,source,gamma_s1,37.117889545923525,58.64126090007862,40.384838448356064,0.22475703694929683,0.1814972099795642,0.18184503389599982,0.0,0.0,0.0
full_hybrid,aggregate,source,gamma_s2,35.27810228880815,56.18294246634142,37.92843189922061,-0.018302670458980597,-0.05646325709168787,0.8941504185066784,0.0,0.0,0.0
full_hybrid,aggregate,source,contrast_s1,35.97819552769268,57.167889312997374,38.96042989467244,-0.03225271932416618,0.06591473242586465,0.0637510384531137,0.0,0.0,0.0
full_hybrid,aggregate,source,contrast_s2,31.261037817225674,50.64543902680284,33.157620776369555,0.11296457083981304,0.2597487669608656,0.286085594401958,0.0,0.0,0.0
full_hybrid,aggregate,source,color_cast_s1,36.56080361240621,58.271418281786616,39.75012214498763,0.027375950310803976,0.063165943295318,-0.24002735054960977,0.0,0.0,0.0
full_hybrid,aggregate,source,color_cast_s2,35.74654956049893,56.97666733038904,38.17768226785834,0.08855094951014664,0.12842121532454787,0.17871676955821814,0.0,0.0,0.0
full_hybrid,aggregate,source,clean_s0,37.55993271241495,59.32994165657648,40.2220724923316,-0.017910704859031013,-0.1014312091500491,-0.05983418417963016,0.0,0.0,0.0
full_hybrid,aggregate,target,gamma_s1,38.28265847422105,57.54842729720442,39.52552954208801,0.0899436906216855,0.05973562862927606,0.04109264742278018,0.0,0.0,0.0
full_hybrid,aggregate,target,gamma_s2,36.44873706875518,55.36721435866939,37.41981520476304,-0.10536047338832177,0.030258020635443028,-0.2508043549290073,0.0,0.0,0.0
full_hybrid,aggregate,target,contrast_s1,37.730386812666275,56.506051038707525,38.70842860840214,0.1182905722793004,-0.004267608553309987,0.28863641953503216,0.0,0.0,0.0
full_hybrid,aggregate,target,contrast_s2,33.29616645310452,50.40094403041496,33.97040771789904,0.1952265145748644,0.23286145333845099,0.37588368928889726,0.0,0.0,0.0
full_hybrid,aggregate,target,color_cast_s1,38.18544120143648,57.2192625510161,40.32566776495499,0.03339859245776178,0.08340192629622267,-0.09095364130221051,0.0,0.0,0.0
full_hybrid,aggregate,target,color_cast_s2,36.96360370396883,55.38092076891024,39.040142174221394,0.0901307453078648,0.06769347732002995,0.11701179458906141,0.0,0.0,0.0
full_hybrid,aggregate,target,clean_s0,39.37653510014052,58.81099614756838,41.97242475676938,0.06094732073553821,0.04005631834886891,0.2474250223821861,0.0,0.0,0.0
full_hybrid,aggregate,ssd,gamma_s1,24.179556921386027,40.4469034177643,25.123534343688313,0.001116290904956685,0.08259445902322748,0.05800605766392297,0.0,0.0,0.0
full_hybrid,aggregate,ssd,gamma_s2,23.375990165595848,39.36024106424016,23.778811395693896,0.11826070945741562,0.21815432853020678,-0.0604560181625996,0.0,0.0,0.0
full_hybrid,aggregate,ssd,contrast_s1,24.72187060326377,41.46257199944698,25.23984819002372,0.048531971494666926,0.058871164664608955,-0.003785389826005403,0.0,0.0,0.0
full_hybrid,aggregate,ssd,contrast_s2,22.916221816831136,38.938919645721256,22.397690695141435,0.024017494708200582,0.1116156818684988,-0.2458063633044627,0.0,0.0,0.0
full_hybrid,aggregate,ssd,color_cast_s1,24.28675107858532,40.72585814676267,24.61586313595656,0.04812293409656443,0.033315411632106606,0.05393399885800787,0.0,0.0,0.0
full_hybrid,aggregate,ssd,color_cast_s2,23.620822064930145,39.65471310009648,23.951894181988763,-0.04708502784042112,-0.0314806681391,-0.08660089602199883,0.0,0.0,0.0
full_hybrid,aggregate,ssd,clean_s0,24.831807965942613,41.529133101616765,25.581796488598652,-0.0041213336793327615,-0.05138722315151112,-0.006933787152552107,0.0,0.0,0.0
full_hybrid,block_1,source,gamma_s1,40.667337952233154,60.53183425209133,45.79242071093321,-0.31641473880680837,-0.08638429857634744,-0.3515054707140919,0.0,0.0,0.0
full_hybrid,block_1,source,gamma_s2,39.51116185367452,59.3287251237311,43.071087577484505,-0.17615127975843525,-0.21518608112586213,-0.587860960547143,0.0,0.0,0.0
full_hybrid,block_1,source,contrast_s1,39.57989918955564,59.5233014955181,43.048699534141576,-0.04416331064994172,0.2277701080505512,0.3903155316601459,0.0,0.0,0.0
full_hybrid,block_1,source,contrast_s2,35.34188406981913,53.07003143360204,38.42037427716841,-0.007325543089797826,0.1626950307119901,-0.6316014616160492,0.0,0.0,0.0
full_hybrid,block_1,source,color_cast_s1,40.81195553521407,59.75501110176668,45.43396416908663,0.2831364517674184,0.20926593633171509,-0.06035598146112431,0.0,0.0,0.0
full_hybrid,block_1,source,color_cast_s2,39.255283778854135,58.12325497923767,43.26309116300436,-0.06500249611114395,-0.221659452220746,-0.617877383508586,0.0,0.0,0.0
full_hybrid,block_1,source,clean_s0,41.0772245898305,61.43931803105688,44.58926844982412,-0.1937218515975614,-0.24225031411464482,0.12199198184332238,0.0,0.0,0.0
full_hybrid,block_1,target,gamma_s1,42.30064756403472,59.1219967960058,45.662797578641865,-0.3541950330352539,-0.4418025258518199,-0.5070026795519877,0.0,0.0,0.0
full_hybrid,block_1,target,gamma_s2,40.766648091857,57.971179768758496,43.61033989135433,-0.11704927705566415,0.0015891059910955185,-0.3866807179222276,0.0,0.0,0.0
full_hybrid,block_1,target,contrast_s1,41.89968526837782,58.435381172371294,44.33813628028124,0.4729139165075502,0.43491366663821474,0.5574272615531783,0.0,0.0,0.0
full_hybrid,block_1,target,contrast_s2,37.48005265376524,52.574664189177746,39.382716549800165,0.4807111542573683,0.5845260217668846,0.23439683336194395,0.0,0.0,0.0
full_hybrid,block_1,target,color_cast_s1,42.59630299432207,59.40730635938463,44.529411312327206,0.08545880837124709,0.10352327669270744,-0.19924311815293638,0.0,0.0,0.0
full_hybrid,block_1,target,color_cast_s2,40.61236630653748,57.42917547887812,42.1061521941045,-0.006616913699236671,0.11365567373796681,-0.1355398410490538,0.0,0.0,0.0
full_hybrid,block_1,target,clean_s0,43.39722363008264,60.67176488114618,46.712120543355766,0.06763660872516342,-0.04228651369464487,0.4768603719864095,0.0,0.0,0.0
full_hybrid,block_1,ssd,gamma_s1,29.072542620194223,45.719979000487584,31.060027204009454,0.024273068110214346,-0.02017134525577613,0.22325538948299029,0.0,0.0,0.0
full_hybrid,block_1,ssd,gamma_s2,28.238688563177185,44.50690767742473,29.2901968611372,-0.0562777462669084,0.11261895979518544,0.24371814086474042,0.0,0.0,0.0
full_hybrid,block_1,ssd,contrast_s1,29.193329103678025,46.49201442043344,30.27522597005975,-0.03584772162902872,0.33580026349701586,-0.01809445860180836,0.0,0.0,0.0
full_hybrid,block_1,ssd,contrast_s2,27.716240096995687,43.88845090513564,27.67340372853566,0.12188478107380551,0.3794372271971991,0.029281264669983598,0.0,0.0,0.0
full_hybrid,block_1,ssd,color_cast_s1,28.660290447045806,45.6924420334799,30.02840792196608,-0.013460935631653959,-0.1572724644717527,0.12256328615498635,0.0,0.0,0.0
full_hybrid,block_1,ssd,color_cast_s2,27.676407534345376,43.733946469741404,28.706642560384545,-0.06803166770539826,-0.0090180495658565,-0.1170312785395089,0.0,0.0,0.0
full_hybrid,block_1,ssd,clean_s0,29.530479153308054,46.358111371447336,30.911100747861987,-0.0022872659529216133,-0.056591876891814996,0.03348681076058013,0.0,0.0,0.0
full_hybrid,block_2,source,gamma_s1,42.706188809713666,64.26067283834448,46.637440972958125,0.2006537113860951,-0.04523411049073278,0.2038623080165669,0.0,0.0,0.0
full_hybrid,block_2,source,gamma_s2,40.8000032919072,61.45351488416524,45.132261590222406,0.1195229426697475,-0.033886409498262715,0.31188515868268984,0.0,0.0,0.0
full_hybrid,block_2,source,contrast_s1,41.5739666725353,62.01187602139964,45.83856502427734,0.18828100860244779,0.053310912914084074,0.16086481836872224,0.0,0.0,0.0
full_hybrid,block_2,source,contrast_s2,36.09281600502574,56.84130662819483,38.023377973857656,0.1314764848851735,0.07458430428103346,1.3110364470425684,0.0,0.0,0.0
full_hybrid,block_2,source,color_cast_s1,42.51416774911508,64.25295739745286,47.550417053498265,0.2341694620711654,-0.34013231804961297,0.0032621125474752155,0.0,0.0,0.0
full_hybrid,block_2,source,color_cast_s2,41.19023569427357,62.523687823349285,44.748120421236216,-0.4046131350875448,-0.5350547850884735,-0.44720482805249984,0.0,0.0,0.0
full_hybrid,block_2,source,clean_s0,43.53437623830323,65.34036632692532,47.82776714521315,-0.33789851342210797,-0.1895569911871009,-0.3622087342521396,0.0,0.0,0.0
full_hybrid,block_2,target,gamma_s1,44.75597327616711,63.47997350936689,48.95728481613224,0.247139977000993,0.042647684336172276,0.34069568606182044,0.0,0.0,0.0
full_hybrid,block_2,target,gamma_s2,42.75883335545457,61.36276152212492,46.358474445366056,-0.11635001317986116,-0.21213498343232162,-0.254961925484154,0.0,0.0,0.0
