config,group,detector,macro_AP_delta_no_adapt,positive_conditions_no_adapt,clean_AP_delta_no_adapt,macro_AP_delta_full_hybrid,positive_conditions_full_hybrid,clean_AP_delta_full_hybrid
support_confidence_high_25,block_5,ssd,0.01778800358529416,4,-0.02701364388918992,-0.006648254861359633,3,0.05078664389295273
support_confidence_high_50,aggregate,source,-0.01839769703539847,2,0.004708609825865295,-0.08557988333988409,0,0.022619314684896308
support_confidence_high_50,aggregate,target,0.037309165657956056,5,0.01864148763126572,-0.03296244131756979,1,-0.042305833104272494
support_confidence_high_50,aggregate,ssd,0.0004433597228315859,3,-0.03075909381820563,-0.03171736908073227,2,-0.026637760138872868
support_confidence_high_50,block_1,source,-0.07502803876371737,3,-0.1041496952495169,-0.020707885988932584,4,0.0895721563480445
support_confidence_high_50,block_1,target,0.05744115579208268,4,-0.04956190043407527,-0.03609595343225247,3,-0.11719850915923868
support_confidence_high_50,block_1,ssd,-0.009445610023645079,2,-0.1460525262293677,-0.004868906348816833,3,-0.1437652602764461
support_confidence_high_50,block_2,source,0.039164577497799447,4,0.015504714320352386,-0.0390838349233813,1,0.35340322774246036
support_confidence_high_50,block_2,target,0.10295065682219273,4,-0.017314039223670363,-0.05910135559862769,4,0.16771997700797958
support_confidence_high_50,block_2,ssd,0.059238951969405505,6,-0.001138149671087163,0.003866693971041335,3,0.01506741655399324
support_confidence_high_50,block_3,source,-0.043515770676547105,3,0.09640063000486143,-0.05994144143175543,2,0.046353966124579316
support_confidence_high_50,block_3,target,-0.029793194462352884,3,0.00153882075765166,0.021052169424017515,4,0.1005226732881781
support_confidence_high_50,block_3,ssd,0.0014218747035601071,3,0.02581131377328294,-0.08244480313634912,2,-0.055470050945544136
support_confidence_high_50,block_4,source,-0.13437438791989534,2,0.06034144198133751,-0.15481200333568035,2,-0.028041973358400307
support_confidence_high_50,block_4,target,0.042018889546301584,4,0.00043861290290325705,-0.05621901039080853,2,-0.13945183950682116
support_confidence_high_50,block_4,ssd,0.009394376134990815,3,-0.0748387301762965,-0.022230622936988503,2,0.11915143053533028
support_confidence_high_50,block_5,source,-0.051580654511512725,4,0.0645077425713847,-0.08310069753896625,3,0.02854250777633016
support_confidence_high_50,block_5,target,0.0324113620920515,5,-0.015864315558666853,-0.04828115816530032,2,-0.28599510516069127
support_confidence_high_50,block_5,ssd,-0.05731717135010195,3,-0.0026319206365088554,-0.08175342979675575,1,0.0751683671456338
support_confidence_high_75,aggregate,source,0.03659753045334909,4,-0.05840198195709023,-0.030584655851136528,1,-0.04049127709805922
support_confidence_high_75,aggregate,target,0.07133049290769893,5,-0.017413680250111252,0.0010588859321730704,3,-0.07836100098564946
support_confidence_high_75,aggregate,ssd,0.013875291721522168,5,-0.05101118413706751,-0.018285437082041684,3,-0.04688985045773475
support_confidence_high_75,block_1,source,-0.0348724970342329,2,-0.362779169744637,0.01944765574055189,4,-0.16905731814707559
support_confidence_high_75,block_1,target,0.0983589108201538,4,-0.061462645474519295,0.004821801595818649,3,-0.1290992541996827
support_confidence_high_75,block_1,ssd,-0.012346494246420758,1,-0.08144026113516278,-0.007769790571592512,2,-0.07915299518224117
support_confidence_high_75,block_2,source,0.08217114601491808,6,-0.2511661416837452,0.00392273359373733,2,0.08673237173836279
support_confidence_high_75,block_2,target,0.12137455763843082,4,-0.28879537983222403,-0.0406774547823896,2,-0.10376136360057409
support_confidence_high_75,block_2,ssd,0.11208347283860516,6,-0.012140491855361368,0.056711214840241,3,0.004065074369719035
support_confidence_high_75,block_3,source,-0.051316069964210675,3,0.10974860733460323,-0.067741740719419,3,0.059701943454321116
support_confidence_high_75,block_3,target,0.00992396876207946,3,-0.11498119141465923,0.06076933264844986,4,-0.015997338884132795
support_confidence_high_75,block_3,ssd,-0.006644688978456788,4,0.031056616211005972,-0.09051136681836602,2,-0.050224748507821104
support_confidence_high_75,block_4,source,-0.03286177343896172,3,0.06478184071010418,-0.05329938885474672,4,-0.023601574629633637
support_confidence_high_75,block_4,target,0.10417172809166671,4,0.02115966039112349,0.005933828154556601,3,-0.11873079201860093
support_confidence_high_75,block_4,ssd,0.0010039625805535746,3,-0.17578963703017703,-0.03062103649142574,1,0.018200523681449754
support_confidence_high_75,block_5,source,0.013797999073946373,4,-0.031705045105390184,-0.017722043953507145,3,-0.06767027990044472
support_confidence_high_75,block_5,target,0.09270930496651601,4,0.1455012254773569,0.012016784709164193,3,-0.12462956412466752
support_confidence_high_75,block_5,ssd,-0.03496739523278133,4,-0.03824336198485212,-0.05940365367943512,2,0.03955692579729053
support_confidence_low_25,aggregate,source,0.02193387372358783,4,0.046737746242409006,-0.04524831258089779,2,0.06464845110144002
support_confidence_low_25,aggregate,target,0.008819305820288262,4,0.08579197730116395,-0.06145230115523759,1,0.024844656565625733
support_confidence_low_25,aggregate,ssd,0.021449165540196602,3,0.03279003309711315,-0.010711563263367252,1,0.03691136677644591
support_confidence_low_25,block_1,source,-0.06137371284755296,2,0.1518399299727191,-0.007053560072768176,4,0.3455617815702805
support_confidence_low_25,block_1,target,0.022065677795478817,3,0.10884696743205802,-0.07147143142885633,2,0.0412103587068946
support_confidence_low_25,block_1,ssd,0.011559688492177958,4,0.07951021440684714,0.016136392167006203,4,0.08179748035976875
support_confidence_low_25,block_2,source,-0.01486003096459095,4,-0.0706954694154327,-0.09310844338577169,1,0.26720304400667527
support_confidence_low_25,block_2,target,0.03816225792729333,3,0.06518075570469684,-0.12388975449352709,2,0.2502147719363468
support_confidence_low_25,block_2,ssd,0.03021591384657259,3,0.01291468395829276,-0.025156344151791576,1,0.029120250183373164
support_confidence_low_25,block_3,source,0.058184409323961774,3,-0.10785689680222754,0.04175873856875345,4,-0.15790356068250966
support_confidence_low_25,block_3,target,-0.05759577693226122,1,0.019113813831139748,-0.00675041304589082,3,0.11809766636166619
support_confidence_low_25,block_3,ssd,0.08960091136998027,3,-0.18671850689166436,0.005734233530071038,2,-0.26799987161049144
support_confidence_low_25,block_4,source,-0.003234618288833202,3,0.03693320347057383,-0.0236722337046182,4,-0.051450211869163986
support_confidence_low_25,block_4,target,-0.016442942234050812,3,0.061119976169488055,-0.11468084217116092,2,-0.07877047624023636
support_confidence_low_25,block_4,ssd,0.020708527624493007,5,-0.03543166714142787,-0.010916471447486309,2,0.1585584935701989
support_confidence_low_25,block_5,source,0.01738184900655822,3,0.021095396904136088,-0.014138194020895297,2,-0.014869837890918447
support_confidence_low_25,block_5,target,0.019705108990556813,3,0.1338435682870509,-0.060987411266795,2,-0.1362872213149735
support_confidence_low_25,block_5,ssd,0.06605150265292514,4,-0.04964397332928305,0.04161524420627135,2,0.0281563144528596
support_confidence_low_50,aggregate,source,0.07857403849694893,6,-0.014278819541863053,0.011391852192463303,3,0.00363188531716796
support_confidence_low_50,aggregate,target,0.0367931176901611,5,0.0741003865401435,-0.03347848928536475,1,0.01315306580460529
support_confidence_low_50,aggregate,ssd,0.03292636368797397,4,0.01571122362068189,0.0007656348844101157,3,0.019832557300014653
support_confidence_low_50,block_1,source,-0.009063650749205343,2,-0.09520646444460823,0.04525650202557944,3,0.09851538715295316
support_confidence_low_50,block_1,target,0.04601505357324417,3,0.13175328439633538,-0.04752205565109099,2,0.06411667567117196
support_confidence_low_50,block_1,ssd,0.011162390551567683,3,0.13758773980495076,0.01573909422639593,3,0.13987500575787237
support_confidence_low_50,block_2,source,0.025441254030276566,5,-0.36299974063062623,-0.052807158390904184,2,-0.025101227208518262
support_confidence_low_50,block_2,target,0.07119117952108789,4,-0.19606972961084823,-0.09086083289973253,2,-0.011035713379198286
support_confidence_low_50,block_2,ssd,0.0685798973984945,4,0.011026640934191922,0.01320763940013033,1,0.027232207159272326
support_confidence_low_50,block_3,source,0.031647304604707584,4,-0.04810734808265438,0.015221633849499261,2,-0.0981540119629365
support_confidence_low_50,block_3,target,-0.03218010739834779,2,-0.0796747761316996,0.018665256488022603,3,0.01930907639882684
support_confidence_low_50,block_3,ssd,0.0863200303997604,4,-0.18551495816921948,0.0024533525598511665,3,-0.26679632288804656
support_confidence_low_50,block_4,source,0.07151256186527788,3,0.05718733731923109,0.051074946449492876,3,-0.031196078020506723
support_confidence_low_50,block_4,target,0.06830324962129967,4,0.12310777655546445,-0.02993465031581044,3,-0.016782675854259965
support_confidence_low_50,block_4,ssd,0.0051090763714354654,4,-0.13337944123326673,-0.026515922700543853,3,0.06061071947836005
support_confidence_low_50,block_5,source,0.08599662761414699,3,-0.06442584539104179,0.054476584586693466,2,-0.10039108018609633
support_confidence_low_50,block_5,target,0.07211755111586522,4,0.2824195832590748,-0.008574969141486588,2,0.012288793657050379
support_confidence_low_50,block_5,ssd,0.10404447752950426,5,-0.07713016393052774,0.07960821908285047,4,0.0006701238516149122
support_confidence_low_75,aggregate,source,0.07645937784931112,6,-0.06301762140401013,0.0092771915448255,4,-0.045106916544979114
support_confidence_low_75,aggregate,target,0.04298180567002633,5,0.06847282841118685,-0.027289801305499517,0,0.007525507675648635
support_confidence_low_75,aggregate,ssd,0.02708622175891101,4,0.023038609658745934,-0.005074507044652843,2,0.027159943338078696
support_confidence_low_75,block_1,source,-0.041961266746649385,2,-0.16863045096299212,0.012358886028135396,4,0.025091400634569272
support_confidence_low_75,block_1,target,0.09614349732635086,3,0.20994405381288272,0.0026063881020157074,1,0.1423074450877193
support_confidence_low_75,block_1,ssd,-0.0170742127978879,1,0.06308035246634924,-0.012497509123059655,3,0.06536761841927086
support_confidence_low_75,block_2,source,0.020955868310943798,4,-0.40448203073693567,-0.05729254411023695,2,-0.0665835173148277
support_confidence_low_75,block_2,target,0.14221667640076283,3,-0.1981286720037112,-0.019835336020057603,3,-0.013094655772061259
support_confidence_low_75,block_2,ssd,0.013076400222959231,3,0.0362379215485209,-0.042295857775404934,1,0.052443487773601305
support_confidence_low_75,block_3,source,0.003943129032585313,3,-0.10002977871226282,-0.012482541722623012,2,-0.15007644259254493
support_confidence_low_75,block_3,target,-0.05558289671631078,3,0.023630229827448224,-0.004737532829940383,4,0.12261408235797466
support_confidence_low_75,block_3,ssd,0.07667336242240345,3,-0.17515822782836477,-0.007193315417505786,3,-0.25643959254719184
support_confidence_low_75,block_4,source,0.08122676160972342,2,-0.01178964012375494,0.060789146193938416,5,-0.10017305546349276
support_confidence_low_75,block_4,target,0.02747277543807547,3,0.1494509625717677,-0.07076512449903465,1,0.00956051016204329
support_confidence_low_75,block_4,ssd,0.03952849353017531,4,-0.1898252052596583,0.007903494458195992,4,0.004164955451968488
support_confidence_low_75,block_5,source,0.07673630769554074,3,-0.005841659964139767,0.045216264668087223,4,-0.0418068947591943
support_confidence_low_75,block_5,target,0.07814387753125689,4,0.2732852506962924,-0.002548642726094933,2,0.0031544610942679796
support_confidence_low_75,block_5,ssd,0.01881830136290878,3,-0.052927910117767096,-0.005617957083745018,3,0.024872377664375556
