contrast,group,failure,statistic,estimate,ci_low,ci_high,valid_observations
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [2,4)",class_score,loss_good_proxy_bad,0.23255813953488372,0.11627906976744186,0.37209302325581395,43
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [2,4)",class_score,given_loss_good,0.5555555555555556,0.3333333333333333,0.7777777777777778,18
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [2,4)",false_positives,loss_good_proxy_bad,0.06976744186046512,0.0,0.16279069767441862,43
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [2,4)",false_positives,given_loss_good,0.16666666666666666,0.0,0.34782608695652173,18
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [2,4)",duplicates,loss_good_proxy_bad,0.046511627906976744,0.0,0.11627906976744186,43
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [2,4)",duplicates,given_loss_good,0.1111111111111111,0.0,0.2728535353535346,18
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",geometry,loss_good_proxy_bad,0.1791044776119403,0.08955223880597014,0.26865671641791045,67
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",geometry,given_loss_good,0.41379310344827586,0.23797619047619048,0.6001785714285705,29
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",class_score,loss_good_proxy_bad,0.16417910447761194,0.07462686567164178,0.2537313432835821,67
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",class_score,given_loss_good,0.3793103448275862,0.20689655172413793,0.5555555555555556,29
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",false_positives,loss_good_proxy_bad,0.07462686567164178,0.014925373134328358,0.13432835820895522,67
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",false_positives,given_loss_good,0.1724137931034483,0.041625,0.3103448275862069,29
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",duplicates,loss_good_proxy_bad,0.014925373134328358,0.0,0.04477611940298507,67
target/global_generic-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",duplicates,given_loss_good,0.034482758620689655,0.0,0.12121212121212122,29
target/global_generic-minus-no_adapt/K3,corrupted_overall,geometry,loss_good_proxy_bad,0.18592964824120603,0.16164154103852596,0.2102177554438861,1194
target/global_generic-minus-no_adapt/K3,corrupted_overall,geometry,given_loss_good,0.36633663366336633,0.3247108346616705,0.4085218077081333,606
target/global_generic-minus-no_adapt/K3,corrupted_overall,class_score,loss_good_proxy_bad,0.18927973199329984,0.16579591836734692,0.21273031825795644,1194
target/global_generic-minus-no_adapt/K3,corrupted_overall,class_score,given_loss_good,0.37293729372937295,0.3300471878058085,0.41613145019058995,606
target/global_generic-minus-no_adapt/K3,corrupted_overall,false_positives,loss_good_proxy_bad,0.12333333333333334,0.10333333333333333,0.14416666666666667,1200
target/global_generic-minus-no_adapt/K3,corrupted_overall,false_positives,given_loss_good,0.24382207578253706,0.20619918010570537,0.2805878999234278,607
target/global_generic-minus-no_adapt/K3,corrupted_overall,duplicates,loss_good_proxy_bad,0.07666666666666666,0.060812500000000005,0.0925,1200
target/global_generic-minus-no_adapt/K3,corrupted_overall,duplicates,given_loss_good,0.1515650741350906,0.12063323201621075,0.18267920173771382,607
target/global_generic-minus-no_adapt/K3,gamma_s1,geometry,loss_good_proxy_bad,0.20603015075376885,0.1507537688442211,0.2613065326633166,199
target/global_generic-minus-no_adapt/K3,gamma_s1,geometry,given_loss_good,0.4270833333333333,0.3300970873786408,0.5263299377475947,96
target/global_generic-minus-no_adapt/K3,gamma_s1,class_score,loss_good_proxy_bad,0.20100502512562815,0.1457286432160804,0.2562814070351759,199
target/global_generic-minus-no_adapt/K3,gamma_s1,class_score,given_loss_good,0.4166666666666667,0.31681905435441504,0.5196278511404561,96
target/global_generic-minus-no_adapt/K3,gamma_s1,false_positives,loss_good_proxy_bad,0.125,0.08,0.17,200
target/global_generic-minus-no_adapt/K3,gamma_s1,false_positives,given_loss_good,0.2604166666666667,0.1734508348794063,0.3473684210526316,96
target/global_generic-minus-no_adapt/K3,gamma_s1,duplicates,loss_good_proxy_bad,0.07,0.035,0.105,200
target/global_generic-minus-no_adapt/K3,gamma_s1,duplicates,given_loss_good,0.14583333333333334,0.07998863636363636,0.22002325581395335,96
target/global_generic-minus-no_adapt/K3,gamma_s2,geometry,loss_good_proxy_bad,0.135678391959799,0.09,0.18592964824120603,199
target/global_generic-minus-no_adapt/K3,gamma_s2,geometry,given_loss_good,0.30337078651685395,0.21331914893617024,0.4,89
target/global_generic-minus-no_adapt/K3,gamma_s2,class_score,loss_good_proxy_bad,0.12562814070351758,0.08040201005025126,0.175,199
target/global_generic-minus-no_adapt/K3,gamma_s2,class_score,given_loss_good,0.2808988764044944,0.18821691176470587,0.3763472485768501,89
target/global_generic-minus-no_adapt/K3,gamma_s2,false_positives,loss_good_proxy_bad,0.15,0.1,0.20012499999999933,200
target/global_generic-minus-no_adapt/K3,gamma_s2,false_positives,given_loss_good,0.3333333333333333,0.24096385542168675,0.43010752688172044,90
target/global_generic-minus-no_adapt/K3,gamma_s2,duplicates,loss_good_proxy_bad,0.06,0.03,0.095,200
target/global_generic-minus-no_adapt/K3,gamma_s2,duplicates,given_loss_good,0.13333333333333333,0.06591614906832298,0.2073170731707317,90
target/global_generic-minus-no_adapt/K3,contrast_s1,geometry,loss_good_proxy_bad,0.1507537688442211,0.10050251256281408,0.205,199
target/global_generic-minus-no_adapt/K3,contrast_s1,geometry,given_loss_good,0.2803738317757009,0.1962331889674037,0.37070812807881764,107
target/global_generic-minus-no_adapt/K3,contrast_s1,class_score,loss_good_proxy_bad,0.22110552763819097,0.1658291457286432,0.285,199
target/global_generic-minus-no_adapt/K3,contrast_s1,class_score,given_loss_good,0.411214953271028,0.3186788874841972,0.5096153846153846,107
target/global_generic-minus-no_adapt/K3,contrast_s1,false_positives,loss_good_proxy_bad,0.135,0.09,0.185,200
target/global_generic-minus-no_adapt/K3,contrast_s1,false_positives,given_loss_good,0.2523364485981308,0.17474614767970073,0.3333333333333333,107
target/global_generic-minus-no_adapt/K3,contrast_s1,duplicates,loss_good_proxy_bad,0.07,0.03987500000000001,0.105,200
target/global_generic-minus-no_adapt/K3,contrast_s1,duplicates,given_loss_good,0.1308411214953271,0.07017543859649122,0.19540229885057472,107
target/global_generic-minus-no_adapt/K3,contrast_s2,geometry,loss_good_proxy_bad,0.16080402010050251,0.11055276381909548,0.21430357142857132,199
target/global_generic-minus-no_adapt/K3,contrast_s2,geometry,given_loss_good,0.3137254901960784,0.2252068394925538,0.4019607843137255,102
target/global_generic-minus-no_adapt/K3,contrast_s2,class_score,loss_good_proxy_bad,0.17587939698492464,0.12060301507537688,0.23002889447236166,199
target/global_generic-minus-no_adapt/K3,contrast_s2,class_score,given_loss_good,0.3431372549019608,0.24752475247524752,0.4387755102040816,102
target/global_generic-minus-no_adapt/K3,contrast_s2,false_positives,loss_good_proxy_bad,0.12,0.075,0.165,200
target/global_generic-minus-no_adapt/K3,contrast_s2,false_positives,given_loss_good,0.23529411764705882,0.15661709337349397,0.32038834951456313,102
target/global_generic-minus-no_adapt/K3,contrast_s2,duplicates,loss_good_proxy_bad,0.09,0.05,0.13,200
target/global_generic-minus-no_adapt/K3,contrast_s2,duplicates,given_loss_good,0.17647058823529413,0.1,0.2500606796116501,102
target/global_generic-minus-no_adapt/K3,color_cast_s1,geometry,loss_good_proxy_bad,0.19597989949748743,0.1407035175879397,0.25252525252525254,199
target/global_generic-minus-no_adapt/K3,color_cast_s1,geometry,given_loss_good,0.38235294117647056,0.2871287128712871,0.4782724329324699,102
target/global_generic-minus-no_adapt/K3,color_cast_s1,class_score,loss_good_proxy_bad,0.19597989949748743,0.1414141414141414,0.25125628140703515,199
target/global_generic-minus-no_adapt/K3,color_cast_s1,class_score,given_loss_good,0.38235294117647056,0.29,0.47576155696089767,102
target/global_generic-minus-no_adapt/K3,color_cast_s1,false_positives,loss_good_proxy_bad,0.085,0.05,0.125,200
target/global_generic-minus-no_adapt/K3,color_cast_s1,false_positives,given_loss_good,0.16666666666666666,0.09820990896358543,0.2403990963855421,102
target/global_generic-minus-no_adapt/K3,color_cast_s1,duplicates,loss_good_proxy_bad,0.095,0.06,0.135,200
target/global_generic-minus-no_adapt/K3,color_cast_s1,duplicates,given_loss_good,0.18627450980392157,0.11650485436893204,0.2641648168701442,102
target/global_generic-minus-no_adapt/K3,color_cast_s2,geometry,loss_good_proxy_bad,0.2663316582914573,0.20603015075376885,0.32663316582914576,199
target/global_generic-minus-no_adapt/K3,color_cast_s2,geometry,given_loss_good,0.4818181818181818,0.3893682399213373,0.5739216530348686,110
target/global_generic-minus-no_adapt/K3,color_cast_s2,class_score,loss_good_proxy_bad,0.21608040201005024,0.16,0.275,199
target/global_generic-minus-no_adapt/K3,color_cast_s2,class_score,given_loss_good,0.39090909090909093,0.2983835597057159,0.4814898989898989,110
target/global_generic-minus-no_adapt/K3,color_cast_s2,false_positives,loss_good_proxy_bad,0.125,0.08,0.17012499999999933,200
target/global_generic-minus-no_adapt/K3,color_cast_s2,false_positives,given_loss_good,0.22727272727272727,0.15178571428571427,0.3070344129554655,110
target/global_generic-minus-no_adapt/K3,color_cast_s2,duplicates,loss_good_proxy_bad,0.075,0.044875000000000005,0.115,200
target/global_generic-minus-no_adapt/K3,color_cast_s2,duplicates,given_loss_good,0.13636363636363635,0.0784313725490196,0.20339358032098395,110
target/global_generic-minus-no_adapt/K3,clean_s0,geometry,loss_good_proxy_bad,0.20603015075376885,0.1507537688442211,0.2613065326633166,199
target/global_generic-minus-no_adapt/K3,clean_s0,geometry,given_loss_good,0.43157894736842106,0.3298941653871463,0.5274879614767255,95
target/global_generic-minus-no_adapt/K3,clean_s0,class_score,loss_good_proxy_bad,0.19597989949748743,0.14211403373839923,0.24873096446700507,199
target/global_generic-minus-no_adapt/K3,clean_s0,class_score,given_loss_good,0.4105263157894737,0.3163265306122449,0.5057540506855006,95
target/global_generic-minus-no_adapt/K3,clean_s0,false_positives,loss_good_proxy_bad,0.115,0.07,0.16,200
target/global_generic-minus-no_adapt/K3,clean_s0,false_positives,given_loss_good,0.24210526315789474,0.1590909090909091,0.3333333333333333,95
target/global_generic-minus-no_adapt/K3,clean_s0,duplicates,loss_good_proxy_bad,0.06,0.03,0.095,200
target/global_generic-minus-no_adapt/K3,clean_s0,duplicates,given_loss_good,0.12631578947368421,0.06314144736842106,0.19418149946062563,95
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",geometry,loss_good_proxy_bad,0.15162454873646208,0.1111111111111111,0.1942496003197442,277
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",geometry,given_loss_good,0.33070866141732286,0.251965587634879,0.4112903225806452,127
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",class_score,loss_good_proxy_bad,0.20216606498194944,0.15358331301803999,0.2562323204671959,277
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",class_score,given_loss_good,0.4409448818897638,0.35,0.5363873812754408,127
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",false_positives,loss_good_proxy_bad,0.08833922261484099,0.05653710247349823,0.124012840466926,283
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",false_positives,given_loss_good,0.1953125,0.12781954887218044,0.26448002754820926,128
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",duplicates,loss_good_proxy_bad,0.04946996466431095,0.023647983613534797,0.07692982456140347,283
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [0,1)",duplicates,given_loss_good,0.109375,0.051465874811463044,0.1755813542550183,128
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",geometry,loss_good_proxy_bad,0.2023121387283237,0.13938131313131313,0.266675392670157,173
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",geometry,given_loss_good,0.39325842696629215,0.2891442056887343,0.5,89
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",class_score,loss_good_proxy_bad,0.18497109826589594,0.12727272727272726,0.24431818181818182,173
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",class_score,given_loss_good,0.3595505617977528,0.25639534883720927,0.46739483342744215,89
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",false_positives,loss_good_proxy_bad,0.12138728323699421,0.07557047318187927,0.17341040462427745,173
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",false_positives,given_loss_good,0.23595505617977527,0.15216703357182168,0.32434121621621614,89
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",duplicates,loss_good_proxy_bad,0.09826589595375723,0.05232558139534884,0.14526876038049213,173
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",duplicates,given_loss_good,0.19101123595505617,0.1111111111111111,0.27473214285714287,89
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",geometry,loss_good_proxy_bad,0.19540229885057472,0.14772727272727273,0.24639269010912862,261
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",geometry,given_loss_good,0.3984375,0.3105790043290043,0.4918158890290037,128
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",class_score,loss_good_proxy_bad,0.19923371647509577,0.1520768521719092,0.24506121099337136,261
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",class_score,given_loss_good,0.40625,0.3255719417659293,0.4857142857142857,128
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",false_positives,loss_good_proxy_bad,0.13026819923371646,0.09022482677281439,0.17328774601141259,261
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",false_positives,given_loss_good,0.265625,0.1908306070519811,0.3425992063492063,128
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",duplicates,loss_good_proxy_bad,0.09195402298850575,0.060603005865102644,0.12699304440877468,261
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",duplicates,given_loss_good,0.1875,0.1259827938174395,0.2540983606557377,128
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",geometry,loss_good_proxy_bad,0.19461697722567287,0.1540088436509261,0.23354012226069779,483
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",geometry,given_loss_good,0.35877862595419846,0.29519339615706913,0.423358400047092,262
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",class_score,loss_good_proxy_bad,0.17805383022774326,0.14163043376625806,0.21776163366450643,483
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",class_score,given_loss_good,0.3282442748091603,0.26636625961860155,0.3972646645591851,262
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",false_positives,loss_good_proxy_bad,0.14078674948240166,0.11085951982843227,0.17307989690721648,483
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",false_positives,given_loss_good,0.2595419847328244,0.20798181818181818,0.31690797771704854,262
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",duplicates,loss_good_proxy_bad,0.07660455486542443,0.05293621245966741,0.10135135135135136,483
target/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",duplicates,given_loss_good,0.14122137404580154,0.10037174721189591,0.18359375,262
target/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",geometry,loss_good_proxy_bad,0.22413793103448276,0.1206896551724138,0.3389830508474576,58
target/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",geometry,given_loss_good,0.41935483870967744,0.2413793103448276,0.6086956521739131,31
target/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",class_score,loss_good_proxy_bad,0.27586206896551724,0.1724137931034483,0.39294950738916207,58
target/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",class_score,given_loss_good,0.5161290322580645,0.34480064655172415,0.6923076923076923,31
target/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",false_positives,loss_good_proxy_bad,0.11864406779661017,0.05084745762711865,0.2033898305084746,59
target/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",false_positives,given_loss_good,0.22580645161290322,0.09090909090909091,0.375,31
target/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",duplicates,loss_good_proxy_bad,0.01694915254237288,0.0,0.05084745762711865,59
target/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",duplicates,given_loss_good,0.03225806451612903,0.0,0.1111111111111111,31
target/global_generic-minus-no_adapt/K3,"clean_s0 ratio [1,2)",geometry,loss_good_proxy_bad,0.25806451612903225,0.0967741935483871,0.41935483870967744,31
target/global_generic-minus-no_adapt/K3,"clean_s0 ratio [1,2)",geometry,given_loss_good,0.5333333333333333,0.2727272727272727,0.7857142857142857,15
