image_id,case,half_phi3,full_phi3,phi3_ratio,same_original_support,half_update_norm_0,full_update_norm_0,half_update_norm_1,full_update_norm_1,half_update_norm_2,full_update_norm_2
11511,gamma_s1,0.0071234009228646755,0.02527083456516266,0.28188229812895477,True,0.025154979899525642,0.050309937447309494,0.05754729360342026,0.12154123187065125,0.07987622916698456,0.22027918696403503
11511,gamma_s2,0.013778061605989933,0.03387385979294777,0.40674613670268545,True,0.03321818262338638,0.06643635779619217,0.0410182885825634,0.09499902278184891,0.06537820398807526,0.1813839226961136
11511,contrast_s1,0.00710303895175457,0.015318557620048523,0.4636884965238699,True,0.02674170397222042,0.05348343029618263,0.022082587704062462,0.047431543469429016,0.022815097123384476,0.05468639358878136
11511,contrast_s2,0.022348161786794662,0.03676048293709755,0.6079398310690196,True,0.08532241731882095,0.1706448495388031,0.07247646152973175,0.13320326805114746,0.07601596415042877,0.14257536828517914
11511,color_cast_s1,0.014632783830165863,0.02731901779770851,0.5356262783134628,True,0.06366568803787231,0.12733137607574463,0.04891117662191391,0.10519556701183319,0.05154107138514519,0.09879276156425476
11511,color_cast_s2,0.01298527605831623,0.024927832186222076,0.520914773547511,True,0.06014810502529144,0.12029620260000229,0.03604378551244736,0.07220059633255005,0.03553830832242966,0.07122074067592621
11511,clean_s0,0.011971980333328247,0.0334407240152359,0.35800601469853655,True,0.03895603492856026,0.07791205495595932,0.03765328228473663,0.06683111190795898,0.04739458113908768,0.202566996216774
12120,gamma_s1,0.007603596430271864,0.014182139188051224,0.536138894806368,True,0.026838891208171844,0.05367778241634369,0.027541927993297577,0.05850108340382576,0.029258685186505318,0.05408145859837532
12120,gamma_s2,0.011678263545036316,0.02149565890431404,0.5432847440044075,True,0.04199795424938202,0.08399590104818344,0.040411144495010376,0.07449443638324738,0.03896291181445122,0.07341191172599792
12120,contrast_s1,0.011976884678006172,0.024616021662950516,0.48654834814484005,True,0.03925292566418648,0.07850585132837296,0.04010818526148796,0.08183586597442627,0.04074662923812866,0.08615656942129135
12120,contrast_s2,0.0078583350405097,0.013615695759654045,0.5771526611071522,True,0.029978513717651367,0.059957023710012436,0.025602802634239197,0.043638791888952255,0.02365272305905819,0.037484876811504364
12120,color_cast_s1,0.013005268760025501,0.025696896016597748,0.5061027118460275,True,0.044906195253133774,0.08981239050626755,0.04285901412367821,0.08493974804878235,0.042442385107278824,0.08282599598169327
